lat,lon,roof_area_m2,ghi,dni,pvout,avg_temp,usability_factor,panel_efficiency,tilt_angle,annual_kwh_actual
8.0,87.0,125.2,1.0,,,29.8,0.71,0.2,10.1,
8.0,87.0,262.1,1.0,,,29.8,0.72,0.17,10.1,
8.0,87.0,349.9,1.0,,,29.8,0.77,0.21,10.1,
8.0,87.25,254.1,1.0,,,29.8,0.62,0.17,10.1,
8.0,87.25,164.3,1.0,,,29.8,0.75,0.22,10.1,
8.0,87.25,118.2,1.0,,,29.8,0.71,0.19,10.1,
8.0,87.25,105.8,1.0,,,29.8,0.84,0.19,10.1,
8.0,87.25,175.8,1.0,,,29.8,0.8,0.18,10.1,
8.0,87.5,223.9,1.0,,,29.8,0.69,0.21,10.1,
8.0,87.5,289.5,1.0,,,29.8,0.77,0.21,10.1,
8.0,87.5,237.6,1.0,,,29.8,0.73,0.2,10.1,
8.0,87.5,227.2,1.0,,,29.8,0.77,0.18,10.1,
8.0,87.5,179.6,1.0,,,29.8,0.74,0.22,10.1,
8.0,87.75,166.1,1.0,,,29.8,0.63,0.19,10.1,
8.0,87.75,125.4,1.0,,,29.8,0.64,0.18,10.1,
8.0,87.75,79.5,1.0,,,29.8,0.74,0.2,10.1,
8.0,87.75,334.0,1.0,,,29.8,0.73,0.21,10.1,
8.0,87.75,223.7,1.0,,,29.8,0.65,0.18,10.1,
8.0,88.0,192.5,1.0,,,29.8,0.75,0.19,10.1,
8.0,88.0,60.8,1.0,,,29.8,0.73,0.21,10.1,
8.0,88.0,53.4,1.0,,,29.8,0.7,0.18,10.1,
8.0,88.0,100.3,1.0,,,29.8,0.73,0.2,10.1,
8.0,88.0,203.2,1.0,,,29.8,0.83,0.18,10.1,
8.0,88.25,132.6,1.0,,,29.8,0.8,0.2,10.1,
8.0,88.25,112.5,1.0,,,29.8,0.82,0.19,10.1,
8.0,88.25,61.5,1.0,,,29.8,0.63,0.17,10.1,
8.0,88.25,290.0,1.0,,,29.8,0.63,0.17,10.1,
8.0,88.25,106.0,1.0,,,29.8,0.73,0.18,10.1,
8.0,88.5,338.2,1.0,,,29.8,0.69,0.22,10.1,
8.0,88.5,175.6,1.0,,,29.8,0.66,0.2,10.1,
8.0,88.5,306.9,1.0,,,29.8,0.75,0.18,10.1,
8.0,88.5,210.7,1.0,,,29.8,0.84,0.21,10.1,
8.0,88.5,277.1,1.0,,,29.8,0.65,0.19,10.1,
8.0,88.75,96.8,1.0,,,29.8,0.82,0.2,10.1,
8.0,88.75,128.5,1.0,,,29.8,0.82,0.17,10.1,
8.0,88.75,68.4,1.0,,,29.8,0.64,0.2,10.1,
8.0,88.75,335.1,1.0,,,29.8,0.6,0.2,10.1,
8.0,88.75,61.6,1.0,,,29.8,0.8,0.18,10.1,
8.0,89.0,91.2,1.0,,,29.8,0.83,0.2,10.1,
8.0,89.0,185.9,1.0,,,29.8,0.73,0.2,10.1,
8.0,89.0,260.7,1.0,,,29.8,0.66,0.19,10.1,
8.0,89.0,70.9,1.0,,,29.8,0.66,0.2,10.1,
8.0,89.0,188.9,1.0,,,29.8,0.74,0.21,10.1,
8.0,89.25,148.4,1.0,,,29.8,0.83,0.21,10.1,
8.0,89.25,67.4,1.0,,,29.8,0.71,0.22,10.1,
8.0,89.25,174.3,1.0,,,29.8,0.77,0.18,10.1,
8.0,89.25,343.0,1.0,,,29.8,0.82,0.22,10.1,
8.0,89.25,197.3,1.0,,,29.8,0.61,0.19,10.1,
8.0,89.5,315.2,1.0,,,29.8,0.61,0.21,10.1,
8.0,89.5,290.0,1.0,,,29.8,0.73,0.19,10.1,
8.0,89.5,296.8,1.0,,,29.8,0.7,0.2,10.1,
8.0,89.5,317.3,1.0,,,29.8,0.68,0.2,10.1,
8.0,89.5,162.2,1.0,,,29.8,0.63,0.21,10.1,
8.0,89.75,267.6,1.0,,,29.8,0.72,0.19,10.1,
8.0,89.75,265.6,1.0,,,29.8,0.78,0.19,10.1,
8.0,89.75,96.2,1.0,,,29.8,0.84,0.19,10.1,
8.0,89.75,178.6,1.0,,,29.8,0.83,0.2,10.1,
8.0,89.75,267.3,1.0,,,29.8,0.62,0.19,10.1,
8.0,90.0,154.3,1.0,,,29.8,0.73,0.19,10.1,
8.0,90.0,290.5,1.0,,,29.8,0.78,0.18,10.1,
8.0,90.0,326.7,1.0,,,29.8,0.77,0.18,10.1,
8.0,90.0,150.5,1.0,,,29.8,0.78,0.19,10.1,
8.0,90.0,83.0,1.0,,,29.8,0.81,0.21,10.1,
8.0,90.25,158.5,1.0,,,29.8,0.62,0.2,10.1,
8.0,90.25,96.2,1.0,,,29.8,0.65,0.18,10.1,
8.0,90.25,138.3,1.0,,,29.8,0.65,0.2,10.1,
8.0,90.25,188.3,1.0,,,29.8,0.71,0.18,10.1,
8.0,90.25,242.8,1.0,,,29.8,0.66,0.17,10.1,
8.0,90.5,272.6,1.0,,,29.8,0.76,0.2,10.1,
8.0,90.5,145.3,1.0,,,29.8,0.69,0.21,10.1,
8.0,90.5,54.7,1.0,,,29.8,0.61,0.21,10.1,
8.0,90.5,304.5,1.0,,,29.8,0.7,0.2,10.1,
8.0,90.5,275.9,1.0,,,29.8,0.84,0.21,10.1,
8.0,90.75,254.1,1.0,,,29.8,0.64,0.21,10.1,
8.0,90.75,265.0,1.0,,,29.8,0.67,0.19,10.1,
8.0,90.75,286.9,1.0,,,29.8,0.6,0.18,10.1,
8.0,90.75,121.1,1.0,,,29.8,0.77,0.21,10.1,
8.0,90.75,86.8,1.0,,,29.8,0.62,0.2,10.1,
8.0,91.0,175.4,1.0,,,29.8,0.78,0.21,10.1,
8.0,91.0,294.3,1.0,,,29.8,0.83,0.18,10.1,
8.0,91.0,61.2,1.0,,,29.8,0.83,0.2,10.1,
8.0,91.0,168.6,1.0,,,29.8,0.69,0.21,10.1,
8.0,91.0,300.7,1.0,,,29.8,0.74,0.17,10.1,
8.0,91.25,166.3,1.0,,,29.8,0.68,0.21,10.1,
8.0,91.25,57.6,1.0,,,29.8,0.71,0.18,10.1,
8.0,91.25,175.3,1.0,,,29.8,0.68,0.17,10.1,
8.0,91.25,66.5,1.0,,,29.8,0.61,0.18,10.1,
8.0,91.25,112.8,1.0,,,29.8,0.73,0.22,10.1,
8.0,91.5,296.3,1.0,,,29.8,0.76,0.21,10.1,
8.0,91.5,109.5,1.0,,,29.8,0.63,0.21,10.1,
8.0,91.5,169.7,1.0,,,29.8,0.78,0.17,10.1,
8.0,91.5,97.2,1.0,,,29.8,0.77,0.17,10.1,
8.0,91.5,164.2,1.0,,,29.8,0.67,0.21,10.1,
8.0,91.75,81.6,1.0,,,29.8,0.6,0.17,10.1,
8.0,91.75,337.7,1.0,,,29.8,0.72,0.18,10.1,
8.0,91.75,303.9,1.0,,,29.8,0.74,0.18,10.1,
8.0,91.75,134.3,1.0,,,29.8,0.74,0.18,10.1,
8.0,91.75,240.2,1.0,,,29.8,0.71,0.19,10.1,
8.0,92.0,194.5,1.0,,,29.8,0.77,0.19,10.1,
8.0,92.0,336.6,1.0,,,29.8,0.85,0.17,10.1,
8.0,92.0,54.3,1.0,,,29.8,0.84,0.21,10.1,
8.0,92.0,215.4,1.0,,,29.8,0.75,0.21,10.1,
8.0,92.0,108.6,1.0,,,29.8,0.61,0.19,10.1,
8.0,92.25,161.4,1.0,,,29.8,0.65,0.2,10.1,
8.0,92.25,156.0,1.0,,,29.8,0.8,0.18,10.1,
8.0,92.25,344.4,1.0,,,29.8,0.75,0.22,10.1,
8.0,92.25,189.4,1.0,,,29.8,0.83,0.19,10.1,
8.0,92.25,344.2,1.0,,,29.8,0.66,0.2,10.1,
8.0,92.5,337.1,1.0,,,29.8,0.77,0.19,10.1,
8.0,92.5,77.3,1.0,,,29.8,0.84,0.2,10.1,
8.0,92.5,96.9,1.0,,,29.8,0.81,0.22,10.1,
8.0,92.5,151.4,1.0,,,29.8,0.63,0.21,10.1,
8.0,92.5,301.1,1.0,,,29.8,0.7,0.19,10.1,
8.0,92.75,75.4,1.0,,,29.8,0.81,0.2,10.1,
8.0,92.75,328.3,1.0,,,29.8,0.75,0.19,10.1,
8.0,92.75,225.8,1.0,,,29.8,0.83,0.18,10.1,
8.0,92.75,241.2,1.0,,,29.8,0.68,0.2,10.1,
8.0,92.75,57.3,1.0,,,29.8,0.78,0.21,10.1,
8.0,93.0,344.4,1.0,,,29.8,0.71,0.17,10.1,
8.0,93.0,123.6,1.0,,,29.8,0.7,0.18,10.1,
8.0,93.0,205.6,1.0,,,29.8,0.61,0.21,10.1,
8.0,93.0,296.7,1.0,,,29.8,0.74,0.18,10.1,
8.0,93.0,344.1,1.0,,,29.8,0.62,0.21,10.1,
8.0,93.25,101.6,4.67,3.592,1478.2,29.8,0.65,0.18,10.1,17574.4
8.0,93.25,305.7,4.67,3.592,1478.2,29.8,0.82,0.21,10.1,67524.9
8.0,93.25,225.0,4.67,3.592,1478.2,29.8,0.82,0.19,10.1,47416.5
8.0,93.25,275.3,4.67,3.592,1478.2,29.8,0.72,0.21,10.1,56509.2
8.0,93.25,109.0,4.67,3.592,1478.2,29.8,0.68,0.17,10.1,19496.7
8.0,93.5,333.4,4.401,3.322,1445.4,29.8,0.84,0.2,10.1,70437.1
8.0,93.5,211.3,4.401,3.322,1445.4,29.8,0.62,0.21,10.1,36140.9
8.0,93.5,59.8,4.401,3.322,1445.4,29.8,0.71,0.18,10.1,11242.1
8.0,93.5,290.5,4.401,3.322,1445.4,29.8,0.84,0.2,10.1,67085.6
8.0,93.5,308.8,4.401,3.322,1445.4,29.8,0.6,0.21,10.1,50314.7
8.0,93.75,197.2,1.0,,,29.8,0.83,0.21,10.1,
8.0,93.75,237.2,1.0,,,29.8,0.8,0.19,10.1,
8.0,93.75,294.1,1.0,,,29.8,0.72,0.19,10.1,
8.0,93.75,249.7,1.0,,,29.8,0.82,0.2,10.1,
8.0,93.75,286.3,1.0,,,29.8,0.82,0.2,10.1,
8.0,94.0,308.0,1.0,,,29.8,0.79,0.17,10.1,
8.0,94.0,329.4,1.0,,,29.8,0.83,0.2,10.1,
8.0,94.0,200.8,1.0,,,29.8,0.84,0.19,10.1,
8.0,94.0,186.3,1.0,,,29.8,0.77,0.18,10.1,
8.0,94.0,304.1,1.0,,,29.8,0.62,0.19,10.1,
8.0,94.25,87.4,1.0,,,29.8,0.78,0.22,10.1,
8.0,94.25,252.0,1.0,,,29.8,0.71,0.21,10.1,
8.0,94.25,284.1,1.0,,,29.8,0.76,0.18,10.1,
8.0,94.25,153.7,1.0,,,29.8,0.76,0.2,10.1,
8.0,94.25,197.8,1.0,,,29.8,0.67,0.22,10.1,
8.0,94.5,211.0,1.0,,,29.8,0.67,0.21,10.1,
8.0,94.5,195.3,1.0,,,29.8,0.85,0.18,10.1,
8.0,94.5,169.8,1.0,,,29.8,0.63,0.21,10.1,
8.0,94.5,134.9,1.0,,,29.8,0.82,0.17,10.1,
8.0,94.5,125.6,1.0,,,29.8,0.65,0.19,10.1,
8.0,94.75,205.4,1.0,,,29.8,0.76,0.19,10.1,
8.0,94.75,259.8,1.0,,,29.8,0.65,0.18,10.1,
8.0,94.75,228.7,1.0,,,29.8,0.83,0.17,10.1,
8.0,94.75,45.3,1.0,,,29.8,0.61,0.19,10.1,
8.0,94.75,348.4,1.0,,,29.8,0.78,0.19,10.1,
8.0,95.0,186.3,1.0,,,29.8,0.6,0.18,10.1,
8.0,95.0,56.4,1.0,,,29.8,0.83,0.2,10.1,
8.0,95.0,327.6,1.0,,,29.8,0.8,0.21,10.1,
8.0,95.0,119.9,1.0,,,29.8,0.7,0.21,10.1,
8.0,95.0,201.5,1.0,,,29.8,0.69,0.17,10.1,
8.0,95.25,235.0,1.0,,,29.8,0.65,0.19,10.1,
8.0,95.25,115.4,1.0,,,29.8,0.8,0.21,10.1,
8.0,95.25,169.6,1.0,,,29.8,0.79,0.18,10.1,
8.0,95.25,187.5,1.0,,,29.8,0.67,0.21,10.1,
8.0,95.25,257.1,1.0,,,29.8,0.84,0.22,10.1,
8.0,95.5,99.5,1.0,,,29.8,0.77,0.18,10.1,
8.0,95.5,119.3,1.0,,,29.8,0.66,0.2,10.1,
8.0,95.5,310.9,1.0,,,29.8,0.74,0.2,10.1,
8.0,95.5,297.4,1.0,,,29.8,0.84,0.17,10.1,
8.0,95.5,137.5,1.0,,,29.8,0.71,0.2,10.1,
8.0,95.75,209.9,1.0,,,29.8,0.64,0.18,10.1,
8.0,95.75,79.4,1.0,,,29.8,0.84,0.18,10.1,
8.0,95.75,119.1,1.0,,,29.8,0.72,0.18,10.1,
8.0,95.75,263.7,1.0,,,29.8,0.77,0.21,10.1,
8.0,95.75,277.0,1.0,,,29.8,0.72,0.22,10.1,
8.0,96.0,311.6,1.0,,,29.8,0.76,0.19,10.1,
8.0,96.0,128.7,1.0,,,29.8,0.81,0.19,10.1,
8.0,96.0,48.4,1.0,,,29.8,0.74,0.17,10.1,
8.0,96.0,188.0,1.0,,,29.8,0.67,0.19,10.1,
8.0,96.0,117.2,1.0,,,29.8,0.61,0.21,10.1,
8.0,96.25,93.2,1.0,,,29.8,0.8,0.21,10.1,
8.0,96.25,276.6,1.0,,,29.8,0.72,0.18,10.1,
8.0,96.25,223.0,1.0,,,29.8,0.79,0.21,10.1,
8.0,96.25,263.4,1.0,,,29.8,0.71,0.21,10.1,
8.0,96.25,62.5,1.0,,,29.8,0.74,0.22,10.1,
8.0,96.5,85.9,1.0,,,29.8,0.74,0.18,10.1,
8.0,96.5,229.8,1.0,,,29.8,0.61,0.2,10.1,
8.0,96.5,331.7,1.0,,,29.8,0.81,0.2,10.1,
8.0,96.5,152.4,1.0,,,29.8,0.68,0.22,10.1,
8.0,96.5,79.7,1.0,,,29.8,0.76,0.2,10.1,
8.0,96.75,153.2,1.0,,,29.8,0.85,0.18,10.1,
8.0,96.75,255.3,1.0,,,29.8,0.74,0.22,10.1,
8.0,96.75,45.6,1.0,,,29.8,0.65,0.17,10.1,
8.0,96.75,192.8,1.0,,,29.8,0.74,0.19,10.1,
8.0,96.75,245.7,1.0,,,29.8,0.84,0.18,10.1,
8.25,68.0,292.9,1.0,,,29.9,0.73,0.19,10.3,
8.25,68.0,340.3,1.0,,,29.9,0.64,0.2,10.3,
8.25,68.0,149.8,1.0,,,29.9,0.6,0.18,10.3,
8.25,68.0,233.9,1.0,,,29.9,0.6,0.17,10.3,
8.25,68.0,340.8,1.0,,,29.9,0.65,0.18,10.3,
8.25,68.25,105.0,1.0,,,29.9,0.7,0.18,10.3,
8.25,68.25,188.8,1.0,,,29.9,0.69,0.19,10.3,
8.25,68.25,348.3,1.0,,,29.9,0.62,0.21,10.3,
8.25,68.25,304.5,1.0,,,29.9,0.66,0.21,10.3,
8.25,68.25,334.2,1.0,,,29.9,0.7,0.19,10.3,
8.25,68.5,330.6,1.0,,,29.9,0.69,0.19,10.3,
8.25,68.5,327.7,1.0,,,29.9,0.66,0.2,10.3,
8.25,68.5,170.8,1.0,,,29.9,0.8,0.19,10.3,
8.25,68.5,142.6,1.0,,,29.9,0.65,0.21,10.3,
8.25,68.5,312.1,1.0,,,29.9,0.84,0.19,10.3,
8.25,68.75,173.5,1.0,,,29.9,0.8,0.18,10.3,
8.25,68.75,209.4,1.0,,,29.9,0.85,0.2,10.3,
8.25,68.75,193.1,1.0,,,29.9,0.79,0.21,10.3,
8.25,68.75,100.2,1.0,,,29.9,0.61,0.22,10.3,
8.25,68.75,125.0,1.0,,,29.9,0.7,0.21,10.3,
8.25,69.0,244.2,1.0,,,29.9,0.8,0.18,10.3,
8.25,69.0,147.6,1.0,,,29.9,0.82,0.2,10.3,
8.25,69.0,228.4,1.0,,,29.9,0.65,0.2,10.3,
8.25,69.0,164.3,1.0,,,29.9,0.75,0.18,10.3,
8.25,69.0,196.4,1.0,,,29.9,0.67,0.21,10.3,
8.25,69.25,226.7,1.0,,,29.9,0.73,0.22,10.3,
8.25,69.25,300.6,1.0,,,29.9,0.76,0.2,10.3,
8.25,69.25,314.2,1.0,,,29.9,0.82,0.19,10.3,
8.25,69.25,188.8,1.0,,,29.9,0.73,0.21,10.3,
8.25,69.25,326.8,1.0,,,29.9,0.74,0.18,10.3,
8.25,69.5,106.5,1.0,,,29.9,0.73,0.2,10.3,
8.25,69.5,321.4,1.0,,,29.9,0.7,0.19,10.3,
8.25,69.5,122.4,1.0,,,29.9,0.8,0.19,10.3,
8.25,69.5,220.1,1.0,,,29.9,0.84,0.18,10.3,
8.25,69.5,158.6,1.0,,,29.9,0.77,0.19,10.3,
8.25,69.75,343.4,1.0,,,29.9,0.78,0.19,10.3,
8.25,69.75,201.0,1.0,,,29.9,0.68,0.18,10.3,
8.25,69.75,333.4,1.0,,,29.9,0.68,0.22,10.3,
8.25,69.75,236.1,1.0,,,29.9,0.62,0.21,10.3,
8.25,69.75,249.6,1.0,,,29.9,0.84,0.2,10.3,
8.25,70.0,162.7,1.0,,,29.9,0.83,0.17,10.3,
8.25,70.0,175.8,1.0,,,29.9,0.64,0.2,10.3,
8.25,70.0,69.1,1.0,,,29.9,0.65,0.22,10.3,
8.25,70.0,279.2,1.0,,,29.9,0.69,0.21,10.3,
8.25,70.0,167.6,1.0,,,29.9,0.74,0.2,10.3,
8.25,70.25,304.3,1.0,,,29.9,0.7,0.19,10.3,
8.25,70.25,236.3,1.0,,,29.9,0.63,0.21,10.3,
8.25,70.25,200.9,1.0,,,29.9,0.65,0.19,10.3,
8.25,70.25,278.7,1.0,,,29.9,0.8,0.2,10.3,
8.25,70.25,57.0,1.0,,,29.9,0.84,0.2,10.3,
8.25,70.5,52.7,1.0,,,29.9,0.84,0.2,10.3,
8.25,70.5,111.0,1.0,,,29.9,0.68,0.21,10.3,
8.25,70.5,119.0,1.0,,,29.9,0.67,0.19,10.3,
8.25,70.5,162.6,1.0,,,29.9,0.78,0.22,10.3,
8.25,70.5,328.5,1.0,,,29.9,0.62,0.21,10.3,
8.25,70.75,326.1,1.0,,,29.9,0.8,0.19,10.3,
8.25,70.75,139.4,1.0,,,29.9,0.77,0.22,10.3,
8.25,70.75,81.8,1.0,,,29.9,0.8,0.21,10.3,
8.25,70.75,323.4,1.0,,,29.9,0.69,0.22,10.3,
8.25,70.75,271.9,1.0,,,29.9,0.6,0.2,10.3,
8.25,71.0,137.8,1.0,,,29.9,0.76,0.2,10.3,
8.25,71.0,141.2,1.0,,,29.9,0.68,0.2,10.3,
8.25,71.0,315.4,1.0,,,29.9,0.62,0.18,10.3,
8.25,71.0,320.6,1.0,,,29.9,0.84,0.21,10.3,
8.25,71.0,292.5,1.0,,,29.9,0.7,0.21,10.3,
8.25,71.25,224.2,1.0,,,29.9,0.79,0.19,10.3,
8.25,71.25,170.1,1.0,,,29.9,0.72,0.2,10.3,
8.25,71.25,259.3,1.0,,,29.9,0.69,0.21,10.3,
8.25,71.25,112.2,1.0,,,29.9,0.81,0.17,10.3,
8.25,71.25,269.2,1.0,,,29.9,0.82,0.2,10.3,
8.25,71.5,287.9,1.0,,,29.9,0.63,0.22,10.3,
8.25,71.5,217.1,1.0,,,29.9,0.61,0.22,10.3,
8.25,71.5,77.4,1.0,,,29.9,0.8,0.2,10.3,
8.25,71.5,202.4,1.0,,,29.9,0.71,0.18,10.3,
8.25,71.5,287.4,1.0,,,29.9,0.63,0.18,10.3,
8.25,71.75,139.2,1.0,,,29.9,0.68,0.21,10.3,
8.25,71.75,257.2,1.0,,,29.9,0.68,0.21,10.3,
8.25,71.75,232.7,1.0,,,29.9,0.62,0.2,10.3,
8.25,71.75,237.9,1.0,,,29.9,0.65,0.2,10.3,
8.25,71.75,254.6,1.0,,,29.9,0.83,0.17,10.3,
8.25,72.0,158.2,1.0,,,29.9,0.61,0.21,10.3,
8.25,72.0,105.5,1.0,,,29.9,0.77,0.22,10.3,
8.25,72.0,237.6,1.0,,,29.9,0.66,0.21,10.3,
8.25,72.0,330.6,1.0,,,29.9,0.76,0.17,10.3,
8.25,72.0,250.7,1.0,,,29.9,0.67,0.19,10.3,
8.25,72.25,180.6,1.0,,,29.9,0.82,0.22,10.3,
8.25,72.25,293.5,1.0,,,29.9,0.6,0.21,10.3,
8.25,72.25,251.3,1.0,,,29.9,0.82,0.21,10.3,
8.25,72.25,76.7,1.0,,,29.9,0.64,0.2,10.3,
8.25,72.25,343.4,1.0,,,29.9,0.84,0.18,10.3,
8.25,72.5,225.2,1.0,,,29.9,0.61,0.18,10.3,
8.25,72.5,160.2,1.0,,,29.9,0.77,0.18,10.3,
8.25,72.5,330.5,1.0,,,29.9,0.66,0.17,10.3,
8.25,72.5,52.8,1.0,,,29.9,0.78,0.18,10.3,
8.25,72.5,343.9,1.0,,,29.9,0.78,0.19,10.3,
8.25,72.75,325.2,1.0,,,29.9,0.79,0.19,10.3,
8.25,72.75,236.9,1.0,,,29.9,0.65,0.22,10.3,
8.25,72.75,216.2,1.0,,,29.9,0.68,0.17,10.3,
8.25,72.75,347.0,1.0,,,29.9,0.75,0.21,10.3,
8.25,72.75,126.8,1.0,,,29.9,0.7,0.19,10.3,
8.25,73.0,98.6,4.959,3.885,1599.2,29.9,0.66,0.19,10.3,20198.2
8.25,73.0,309.9,4.959,3.885,1599.2,29.9,0.8,0.18,10.3,76584.2
8.25,73.0,189.8,4.959,3.885,1599.2,29.9,0.61,0.2,10.3,35343.5
8.25,73.0,260.9,4.959,3.885,1599.2,29.9,0.7,0.22,10.3,53354.1
8.25,73.0,276.8,4.959,3.885,1599.2,29.9,0.8,0.17,10.3,66692.5
8.25,73.25,178.6,1.0,,,29.9,0.8,0.21,10.3,
8.25,73.25,59.2,1.0,,,29.9,0.75,0.21,10.3,
8.25,73.25,329.8,1.0,,,29.9,0.81,0.19,10.3,
8.25,73.25,209.5,1.0,,,29.9,0.83,0.21,10.3,
8.25,73.25,337.3,1.0,,,29.9,0.79,0.2,10.3,
8.25,73.5,54.8,1.0,,,29.9,0.75,0.22,10.3,
8.25,73.5,207.0,1.0,,,29.9,0.85,0.18,10.3,
8.25,73.5,191.2,1.0,,,29.9,0.81,0.22,10.3,
8.25,73.5,42.2,1.0,,,29.9,0.83,0.21,10.3,
8.25,73.5,349.7,1.0,,,29.9,0.77,0.2,10.3,
8.25,73.75,282.7,1.0,,,29.9,0.82,0.2,10.3,
8.25,73.75,316.9,1.0,,,29.9,0.82,0.2,10.3,
8.25,73.75,171.9,1.0,,,29.9,0.82,0.18,10.3,
8.25,73.75,166.5,1.0,,,29.9,0.71,0.18,10.3,
8.25,73.75,164.7,1.0,,,29.9,0.65,0.19,10.3,
8.25,74.0,45.4,1.0,,,29.9,0.78,0.17,10.3,
8.25,74.0,186.0,1.0,,,29.9,0.75,0.18,10.3,
8.25,74.0,310.4,1.0,,,29.9,0.76,0.21,10.3,
8.25,74.0,102.6,1.0,,,29.9,0.72,0.17,10.3,
8.25,74.0,205.7,1.0,,,29.9,0.82,0.18,10.3,
8.25,74.25,82.1,1.0,,,29.9,0.69,0.22,10.3,
8.25,74.25,89.2,1.0,,,29.9,0.6,0.19,10.3,
8.25,74.25,91.9,1.0,,,29.9,0.85,0.19,10.3,
8.25,74.25,331.7,1.0,,,29.9,0.65,0.18,10.3,
8.25,74.25,110.2,1.0,,,29.9,0.72,0.17,10.3,
8.25,74.5,92.6,1.0,,,29.9,0.74,0.22,10.3,
8.25,74.5,284.5,1.0,,,29.9,0.82,0.2,10.3,
8.25,74.5,160.5,1.0,,,29.9,0.75,0.21,10.3,
8.25,74.5,48.9,1.0,,,29.9,0.85,0.17,10.3,
8.25,74.5,209.8,1.0,,,29.9,0.75,0.18,10.3,
8.25,74.75,263.2,1.0,,,29.9,0.75,0.2,10.3,
8.25,74.75,89.7,1.0,,,29.9,0.65,0.2,10.3,
8.25,74.75,76.7,1.0,,,29.9,0.66,0.19,10.3,
8.25,74.75,109.2,1.0,,,29.9,0.63,0.19,10.3,
8.25,74.75,148.7,1.0,,,29.9,0.65,0.18,10.3,
8.25,75.0,42.3,1.0,,,29.9,0.73,0.22,10.3,
8.25,75.0,274.9,1.0,,,29.9,0.75,0.2,10.3,
8.25,75.0,279.0,1.0,,,29.9,0.84,0.2,10.3,
8.25,75.0,251.4,1.0,,,29.9,0.8,0.18,10.3,
8.25,75.0,61.7,1.0,,,29.9,0.75,0.21,10.3,
8.25,75.25,250.8,1.0,,,29.9,0.71,0.22,10.3,
8.25,75.25,203.4,1.0,,,29.9,0.79,0.19,10.3,
8.25,75.25,308.0,1.0,,,29.9,0.68,0.17,10.3,
8.25,75.25,75.8,1.0,,,29.9,0.79,0.19,10.3,
8.25,75.25,99.9,1.0,,,29.9,0.84,0.2,10.3,
8.25,75.5,308.9,1.0,,,29.9,0.64,0.21,10.3,
8.25,75.5,329.4,1.0,,,29.9,0.81,0.21,10.3,
8.25,75.5,134.6,1.0,,,29.9,0.67,0.21,10.3,
8.25,75.5,334.7,1.0,,,29.9,0.68,0.22,10.3,
8.25,75.5,179.4,1.0,,,29.9,0.81,0.19,10.3,
8.25,75.75,147.8,1.0,,,29.9,0.68,0.21,10.3,
8.25,75.75,93.4,1.0,,,29.9,0.81,0.17,10.3,
8.25,75.75,92.3,1.0,,,29.9,0.67,0.21,10.3,
8.25,75.75,45.9,1.0,,,29.9,0.72,0.21,10.3,
8.25,75.75,63.8,1.0,,,29.9,0.72,0.19,10.3,
8.25,76.0,298.4,1.0,,,29.9,0.67,0.2,10.3,
8.25,76.0,255.0,1.0,,,29.9,0.74,0.21,10.3,
8.25,76.0,330.8,1.0,,,29.9,0.82,0.22,10.3,
8.25,76.0,284.4,1.0,,,29.9,0.74,0.17,10.3,
8.25,76.0,195.1,1.0,,,29.9,0.64,0.21,10.3,
8.25,76.25,165.8,1.0,,,29.9,0.73,0.2,10.3,
8.25,76.25,288.9,1.0,,,29.9,0.66,0.2,10.3,
8.25,76.25,291.2,1.0,,,29.9,0.82,0.18,10.3,
8.25,76.25,304.0,1.0,,,29.9,0.61,0.19,10.3,
8.25,76.25,67.3,1.0,,,29.9,0.68,0.21,10.3,
8.25,76.5,349.3,1.0,,,29.9,0.83,0.2,10.3,
8.25,76.5,236.6,1.0,,,29.9,0.81,0.21,10.3,
8.25,76.5,277.4,1.0,,,29.9,0.64,0.2,10.3,
8.25,76.5,273.3,1.0,,,29.9,0.79,0.17,10.3,
8.25,76.5,282.8,1.0,,,29.9,0.83,0.22,10.3,
8.25,76.75,140.2,1.0,,,29.9,0.79,0.21,10.3,
8.25,76.75,132.5,1.0,,,29.9,0.66,0.2,10.3,
8.25,76.75,170.1,1.0,,,29.9,0.81,0.21,10.3,
8.25,76.75,40.2,1.0,,,29.9,0.62,0.22,10.3,
8.25,76.75,189.6,1.0,,,29.9,0.61,0.2,10.3,
8.25,77.0,242.9,5.026,3.952,1622.0,29.9,0.73,0.21,10.3,51441.1
8.25,77.0,337.6,5.026,3.952,1622.0,29.9,0.78,0.22,10.3,73389.1
8.25,77.0,99.7,5.026,3.952,1622.0,29.9,0.65,0.2,10.3,18830.4
8.25,77.0,150.1,5.026,3.952,1622.0,29.9,0.69,0.22,10.3,31724.4
8.25,77.0,269.6,5.026,3.952,1622.0,29.9,0.76,0.2,10.3,60565.3
8.25,77.25,189.6,4.824,3.749,1572.0,29.9,0.62,0.18,10.3,35766.6
8.25,77.25,135.5,4.824,3.749,1572.0,29.9,0.66,0.19,10.3,25116.1
8.25,77.25,157.8,4.824,3.749,1572.0,29.9,0.61,0.2,10.3,27301.1
8.25,77.25,133.2,4.824,3.749,1572.0,29.9,0.76,0.19,10.3,29068.0
8.25,77.25,92.0,4.824,3.749,1572.0,29.9,0.73,0.21,10.3,20147.7
8.25,77.5,164.9,4.617,3.54,1507.4,29.9,0.76,0.21,10.3,32491.6
